ts,symbol,price,funding,next_funding_ms,open_interest,oi_value,turnover_24h,chg_24h
2026-09-14T00:12:52+00:00,BTCUSDT,76901.0,8.023329436029015e-06,0,1916.3729,147370992.3829,177369272.7125,-0.00468529567839715
2026-09-14T00:12:52+00:00,ETHUSDT,2483.4,4.950623541565666e-06,0,30498.969,75741139.6146,122877271.0968,-0.01647524752475249
2026-09-14T00:12:52+00:00,SOLUSDT,99.59,-3.73125411031064e-05,0,266153.55,26506232.0445,35799067.5632,-0.020458345628012187
2026-09-14T00:12:52+00:00,XRPUSDT,1.3461,-1.0556310690637397e-05,0,9748459.0,13122400.6599,10514951.1159,-0.014351614556637471
2026-09-14T00:12:52+00:00,AAPL,332.27,0.0,0,0.0,0.0,16851692733.55,0.01745414459380834
2026-09-14T00:12:52+00:00,SPY,764.29,0.0,0,0.0,0.0,34469665486.76,0.008524339231753775
2026-09-14T00:12:52+00:00,NASDAQ,26333.035,0.0,0,0.0,0.0,149123608542510.0,0.00963645007802394
2026-09-14T00:12:52+00:00,RELIANCE,1257.5,0.0,0,0.0,0.0,11038003020.0,-0.01295133437990581
2026-09-14T00:12:52+00:00,NIFTY,23398.1,0.0,0,0.0,0.0,0.0,-0.0033946962662601
2026-09-14T00:12:52+00:00,SENSEX,74781.76,0.0,0,0.0,0.0,0.0,-0.0016132951326123246
2026-09-14T00:12:52+00:00,EURUSD,1.1596,0.0,0,0.0,0.0,0.0,-0.0004309973278164847
2026-09-14T00:12:52+00:00,GOLD,4375.0,0.0,0,0.0,0.0,29102500.0,-0.0076889927192722585
2026-09-14T00:27:25+00:00,BTCUSDT,76580.0,8.056960785584581e-06,0,1904.4729,145844534.682,180572147.952,-0.008981028547765058
2026-09-14T00:27:25+00:00,ETHUSDT,2471.9,4.973655286671862e-06,0,30273.77,74833732.06300001,123644603.61730002,-0.021533467917507876
2026-09-14T00:27:25+00:00,SOLUSDT,99.26,-3.743659045394283e-05,0,263415.09,26146581.833400004,36249124.6768,-0.023704140847841004
2026-09-14T00:27:25+00:00,XRPUSDT,1.3388,-1.0613870496464745e-05,0,9745082.0,13046715.7816,10603727.0936,-0.020557465798522245
2026-09-14T00:27:25+00:00,AAPL,332.27,0.0,0,0.0,0.0,16851692733.55,0.01745414459380834
2026-09-14T00:27:25+00:00,SPY,764.29,0.0,0,0.0,0.0,34469665486.76,0.008524339231753775
2026-09-14T00:27:25+00:00,NASDAQ,26333.035,0.0,0,0.0,0.0,149123608542510.0,0.00963645007802394
2026-09-14T00:27:25+00:00,RELIANCE,1257.5,0.0,0,0.0,0.0,11038003020.0,-0.01295133437990581
2026-09-14T00:27:25+00:00,NIFTY,23398.1,0.0,0,0.0,0.0,0.0,-0.0033946962662601
2026-09-14T00:27:25+00:00,SENSEX,74781.76,0.0,0,0.0,0.0,0.0,-0.0016132951326123246
2026-09-14T00:27:25+00:00,EURUSD,1.1589,0.0,0,0.0,0.0,0.0,-0.0010343935867596077
2026-09-14T00:27:25+00:00,GOLD,4382.5,0.0,0,0.0,0.0,34371947.5,-0.00598788813536244
2026-09-14T00:42:25+00:00,BTCUSDT,76771.0,8.036915722864978e-06,0,1908.9837,146554587.6327,189357460.2643,-0.005157511435939344
