ts,symbol,price,funding,next_funding_ms,open_interest,oi_value,turnover_24h,chg_24h
2026-07-21T00:06:07+00:00,BTCUSDT,65156.0,2.875479668906942e-07,0,1957.3042,127530112.4552,419583171.098,0.00669004835993392
2026-07-21T00:06:07+00:00,ETHUSDT,1901.2,9.548568602724262e-06,0,27652.194,52572351.2328,154348748.9908,0.014568546880836752
2026-07-21T00:06:07+00:00,SOLUSDT,77.78,7.2456125e-06,0,235723.03,18334537.2734,55408746.8396,0.01739699149771079
2026-07-21T00:06:07+00:00,XRPUSDT,1.11175,1.9858756145342028e-05,0,10807060.0,12014748.955,38040470.70075,0.01232915380482802
2026-07-21T00:06:07+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T00:06:07+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T00:06:07+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T00:06:07+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T00:06:07+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T00:06:07+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T00:06:07+00:00,EURUSD,1.1419,0.0,0,0.0,0.0,0.0,0.0004380585246188673
2026-07-21T00:06:07+00:00,GOLD,4011.7,0.0,0,0.0,0.0,20094605.3,-0.001045842774969552
2026-07-21T00:16:18+00:00,BTCUSDT,65106.0,2.8776879751067597e-07,0,1955.9415,127343527.299,415318296.5964,0.0009224241306151626
2026-07-21T00:16:18+00:00,ETHUSDT,1900.1,9.554096430450697e-06,0,27646.459,52531036.7459,151212893.65449998,0.0053439153439152065
2026-07-21T00:16:18+00:00,SOLUSDT,77.78,7.2456125e-06,0,233445.09,18157359.1002,54979499.2424,0.009605399792315561
2026-07-21T00:16:18+00:00,XRPUSDT,1.1111,1.987037363386194e-05,0,10798783.0,11998527.7913,37932848.4455,0.004702052626819775
2026-07-21T00:16:18+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T00:16:18+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T00:16:18+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T00:16:18+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T00:16:18+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T00:16:18+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T00:16:18+00:00,EURUSD,1.1419,0.0,0,0.0,0.0,0.0,0.0004380585246188673
2026-07-21T00:16:18+00:00,GOLD,4011.0,0.0,0,0.0,0.0,21434784.0,-0.001220149904131107
2026-07-21T00:26:28+00:00,BTCUSDT,65336.0,2.8675577523463435e-07,0,1949.0736,127344672.7296,416203857.6192,0.007680681082081531
2026-07-21T00:26:28+00:00,ETHUSDT,1905.8,9.52552137029036e-06,0,27612.288,52623498.4704,151178293.9576,0.014640898684981085
2026-07-21T00:26:28+00:00,SOLUSDT,77.9,7.234451094351732e-06,0,230252.37,17936659.623,55653934.189,0.01723687646905203
2026-07-21T00:26:28+00:00,XRPUSDT,1.11401,1.9818468545689896e-05,0,10793516.0,12024084.759159999,38059203.62749,0.01328906676368935
2026-07-21T00:26:28+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T00:26:28+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T00:26:28+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T00:26:28+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T00:26:28+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T00:26:28+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T00:26:28+00:00,EURUSD,1.1416,0.0,0,0.0,0.0,0.0,0.00017522340984754692
2026-07-21T00:26:28+00:00,GOLD,4013.0,0.0,0,0.0,0.0,22400566.0,-0.0007221295350979817
2026-07-21T00:36:39+00:00,BTCUSDT,65335.0,2.867601642416786e-07,0,1873.0917,122378446.21949999,426816456.8305,0.008256172839506082
2026-07-21T00:36:39+00:00,ETHUSDT,1908.5,9.512045390358589e-06,0,27424.916,52340452.186000004,154215164.9555,0.01651131824234353
2026-07-21T00:36:39+00:00,SOLUSDT,77.97,7.227956140182121e-06,0,229757.16,17914165.7652,55721860.08929999,0.01589576547231264
2026-07-21T00:36:39+00:00,XRPUSDT,1.11428,1.9813666353684892e-05,0,10788819.0,12021765.23532,38078122.18372,0.013166030187306665
2026-07-21T00:36:39+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T00:36:39+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T00:36:39+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T00:36:39+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T00:36:39+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T00:36:39+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T00:36:39+00:00,EURUSD,1.1416,0.0,0,0.0,0.0,0.0,0.00017522340984754692
2026-07-21T00:36:39+00:00,GOLD,4020.4,0.0,0,0.0,0.0,24476195.2,0.0011205458303245042
2026-07-21T00:46:50+00:00,BTCUSDT,65480.0,2.861251577692436e-07,0,1879.2599,123053938.252,428622801.48399997,0.011352227971271889
2026-07-21T00:46:50+00:00,ETHUSDT,1915.7,9.47629515451238e-06,0,27376.649,52445446.489300005,155040229.3404,0.020020233214418814
2026-07-21T00:46:50+00:00,SOLUSDT,78.2,7.206697445652173e-06,0,239832.94,18754935.908,57589694.802,0.016508514233718907
2026-07-21T00:46:50+00:00,XRPUSDT,1.11679,1.9769134881745e-05,0,10788042.0,12047977.42518,38148034.266339995,0.016557436737665965
2026-07-21T00:46:50+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T00:46:50+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T00:46:50+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T00:46:50+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T00:46:50+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T00:46:50+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T00:46:50+00:00,EURUSD,1.1418,0.0,0,0.0,0.0,0.0,0.00035044681969509384
2026-07-21T00:46:50+00:00,GOLD,4024.9,0.0,0,0.0,0.0,26950730.400000002,0.0022410916606490083
2026-07-21T00:57:01+00:00,BTCUSDT,65515.0,2.85972301468825e-07,0,1920.4294,125816932.141,432150934.004,0.015154097649410447
2026-07-21T00:57:01+00:00,ETHUSDT,1913.8,9.485703118141587e-06,0,27075.27,51816651.725999996,155020400.85419998,0.022820800598578384
2026-07-21T00:57:01+00:00,SOLUSDT,78.12,7.214077576164873e-06,0,239884.52,18739778.7024,57210364.08360001,0.018779342723004744
2026-07-21T00:57:01+00:00,XRPUSDT,1.1162,1.977958443342053e-05,0,10791720.0,12045717.864,38065927.1004,0.01831916213553275
2026-07-21T00:57:01+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T00:57:01+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T00:57:01+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T00:57:01+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T00:57:01+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T00:57:01+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T00:57:01+00:00,EURUSD,1.1418,0.0,0,0.0,0.0,0.0,0.00035044681969509384
2026-07-21T00:57:01+00:00,GOLD,4027.7,0.0,0,0.0,0.0,29257212.799999997,0.0029383201772952283
2026-07-21T01:07:12+00:00,BTCUSDT,65506.0,-1.8307935630514763e-07,0,1921.6152,125877325.2912,432391428.3472,0.01298982463736742
2026-07-21T01:07:12+00:00,ETHUSDT,1914.0,8.358675008838716e-06,0,27082.425,51835761.449999996,155393554.47,0.019657983058974038
2026-07-21T01:07:12+00:00,SOLUSDT,78.07,1.7631928733828616e-05,0,239707.91,18713996.5337,57033704.36039999,0.014950598023920847
2026-07-21T01:07:12+00:00,XRPUSDT,1.11894,3.648736032316299e-05,0,10792134.0,12075750.417960001,38112497.31288,0.017495680640174704
2026-07-21T01:07:12+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T01:07:12+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T01:07:12+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T01:07:12+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T01:07:12+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T01:07:12+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T01:07:12+00:00,EURUSD,1.1418,0.0,0,0.0,0.0,0.0,0.00035044681969509384
2026-07-21T01:07:12+00:00,GOLD,4029.5,0.0,0,0.0,0.0,30696731.0,0.003386538509424941
2026-07-21T01:17:23+00:00,BTCUSDT,65466.0,-1.831912185581065e-07,0,1916.4884,125464829.5944,433530254.52000004,0.010496094835303893
2026-07-21T01:17:23+00:00,ETHUSDT,1912.0,8.367418392739176e-06,0,27072.118,51761889.616,154647879.18400002,0.018321261184490956
2026-07-21T01:17:23+00:00,SOLUSDT,78.02,1.7643228354909e-05,0,240180.19,18738858.4238,56623534.6132,0.012983640612827863
2026-07-21T01:17:23+00:00,XRPUSDT,1.11699,3.6551058612879256e-05,0,10777259.0,12038090.53041,38009699.74116,0.01284887833009929
2026-07-21T01:17:23+00:00,AAPL,326.59,0.0,0,0.0,0.0,16660690020.15,-0.0214238628872776
2026-07-21T01:17:23+00:00,SPY,742.09,0.0,0,0.0,0.0,36997313262.49,-0.0016144438913477943
2026-07-21T01:17:23+00:00,NASDAQ,25508.072,0.0,0,0.0,0.0,154265269066688.0,-0.00047695468742381397
2026-07-21T01:17:23+00:00,RELIANCE,1323.1,0.0,0,0.0,0.0,18921950797.5,-0.0030892103676914973
2026-07-21T01:17:23+00:00,NIFTY,24238.5,0.0,0,0.0,0.0,0.0,-0.003936829906757144
2026-07-21T01:17:23+00:00,SENSEX,77708.52,0.0,0,0.0,0.0,0.0,-0.005667585182360546
2026-07-21T01:17:23+00:00,EURUSD,1.1418,0.0,0,0.0,0.0,0.0,0.00035044681969509384
2026-07-21T01:17:23+00:00,GOLD,4031.3,0.0,0,0.0,0.0,35124716.9,0.003834756841554876
2026-07-21T01:27:34+00:00,BTCUSDT,65433.0,-1.8328360787561323e-07,0,1927.7028,126135377.3124,432165250.0371,0.008274778106508895
2026-07-21T01:27:34+00:00,ETHUSDT,1909.6,8.377934628674751e-06,0,27231.789,52001824.274399996,154770551.6896,0.014557432791414193
2026-07-21T01:27:34+00:00,SOLUSDT,77.95,1.7659072177678e-05,0,240148.16,18719549.072,56096309.8215,0.011024643320363348
2026-07-21T01:27:34+00:00,XRPUSDT,1.11621,3.657660024547352e-05,0,10810176.0,12066426.55296,38070238.490789995,0.01111473449643996
