ts,symbol,price,funding,next_funding_ms,open_interest,oi_value,turnover_24h,chg_24h
2026-09-10T00:05:35+00:00,BTCUSDT,78333.0,1.4683486024142322e-05,0,2102.3425,164682795.0525,490573917.1092,-0.0030798600063633996
2026-09-10T00:05:35+00:00,ETHUSDT,2469.0,2.687491249629063e-06,0,29421.785,72642387.165,119858009.916,-0.00835408466543508
2026-09-10T00:05:35+00:00,SOLUSDT,101.6,-3.691127423720506e-05,0,291389.96,29605219.936,105028549.91199999,-0.02015623493104446
2026-09-10T00:05:35+00:00,XRPUSDT,1.3955,-3.894613825325475e-05,0,11650621.0,16258441.6055,50601639.39,-0.017530273162489562
2026-09-10T00:05:35+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
2026-09-10T00:05:35+00:00,SPY,762.4,0.0,0,0.0,0.0,24588139528.0,-0.004647762285236889
2026-09-10T00:05:35+00:00,NASDAQ,26253.34,0.0,0,0.0,0.0,173079817044520.0,-0.0063612043141373364
2026-09-10T00:05:35+00:00,RELIANCE,1279.0,0.0,0,0.0,0.0,15542488577.0,-0.012278940458722798
2026-09-10T00:05:35+00:00,NIFTY,23431.5,0.0,0,0.0,0.0,0.0,-0.014622022607993612
2026-09-10T00:05:35+00:00,SENSEX,74764.23,0.0,0,0.0,0.0,0.0,-0.01797608914948623
2026-09-10T00:05:35+00:00,EURUSD,1.1636,0.0,0,0.0,0.0,0.0,-0.0002577541025861052
2026-09-10T00:05:35+00:00,GOLD,4437.8,0.0,0,0.0,0.0,29098654.6,-0.005133723406640089
2026-09-10T00:19:11+00:00,BTCUSDT,78254.0,1.469830948870525e-05,0,2102.7351,164547432.5154,491153530.8064,-0.005553366966997486
2026-09-10T00:19:11+00:00,ETHUSDT,2466.9,2.689779032524284e-06,0,29407.738,72545948.87220001,119818053.3348,-0.010548692443446028
2026-09-10T00:19:11+00:00,SOLUSDT,101.35,-3.700232326097715e-05,0,291056.86,29498612.760999996,104288010.82599999,-0.023132530120481998
2026-09-10T00:19:11+00:00,XRPUSDT,1.3932,-3.9010433485800316e-05,0,11646331.0,16225668.3492,50484737.7756,-0.020528683914510792
2026-09-10T00:19:11+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
2026-09-10T00:19:11+00:00,SPY,762.4,0.0,0,0.0,0.0,24588139528.0,-0.004647762285236889
2026-09-10T00:19:11+00:00,NASDAQ,26253.34,0.0,0,0.0,0.0,173079817044520.0,-0.0063612043141373364
2026-09-10T00:19:11+00:00,RELIANCE,1279.0,0.0,0,0.0,0.0,15542488577.0,-0.012278940458722798
2026-09-10T00:19:11+00:00,NIFTY,23431.5,0.0,0,0.0,0.0,0.0,-0.014622022607993612
2026-09-10T00:19:11+00:00,SENSEX,74764.23,0.0,0,0.0,0.0,0.0,-0.01797608914948623
2026-09-10T00:19:11+00:00,EURUSD,1.1637,0.0,0,0.0,0.0,0.0,-0.0001718360683907738
2026-09-10T00:19:11+00:00,GOLD,4434.8,0.0,0,0.0,0.0,31509254.0,-0.005806263590916183
2026-09-10T00:32:25+00:00,BTCUSDT,78220.0,1.4704698424049355e-05,0,2099.0959,164191281.29799998,491879578.818,-0.004619319700189584
2026-09-10T00:32:25+00:00,ETHUSDT,2467.1,2.68956098063887e-06,0,29336.95,72377189.345,120625928.51939999,-0.00887835449140284
2026-09-10T00:32:25+00:00,SOLUSDT,101.14,-3.70791522889068e-05,0,291277.57,29459813.4298,104060539.8794,-0.022518604426403743
2026-09-10T00:32:25+00:00,XRPUSDT,1.3912,-3.906651519006397e-05,0,11655778.0,16215518.3536,50556490.4136,-0.01938394304645108
2026-09-10T00:32:25+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
2026-09-10T00:32:25+00:00,SPY,762.4,0.0,0,0.0,0.0,24588139528.0,-0.004647762285236889
2026-09-10T00:32:25+00:00,NASDAQ,26253.34,0.0,0,0.0,0.0,173079817044520.0,-0.0063612043141373364
2026-09-10T00:32:25+00:00,RELIANCE,1279.0,0.0,0,0.0,0.0,15542488577.0,-0.012278940458722798
2026-09-10T00:32:25+00:00,NIFTY,23431.5,0.0,0,0.0,0.0,0.0,-0.014622022607993612
2026-09-10T00:32:25+00:00,SENSEX,74764.23,0.0,0,0.0,0.0,0.0,-0.01797608914948623
2026-09-10T00:32:25+00:00,EURUSD,1.1635,0.0,0,0.0,0.0,0.0,-0.0003436721367814366
2026-09-10T00:32:25+00:00,GOLD,4440.9,0.0,0,0.0,0.0,34079466.599999994,-0.004438765216221663
2026-09-10T00:45:40+00:00,BTCUSDT,78137.0,1.4720318296442666e-05,0,2092.3474,163489748.7938,493457220.8888,-0.007582492950948816
2026-09-10T00:45:40+00:00,ETHUSDT,2463.5,2.6934913315746523e-06,0,29342.379,72284950.6665,120894345.897,-0.012506513809275588
2026-09-10T00:45:40+00:00,SOLUSDT,100.99,-3.7134225789682484e-05,0,291339.56,29422382.1644,103972705.3134,-0.02716501300452756
2026-09-10T00:45:40+00:00,XRPUSDT,1.3875,-3.917069256390415e-05,0,11634892.0,16143412.65,51072268.275,-0.023368761877947564
2026-09-10T00:45:40+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
2026-09-10T00:45:40+00:00,SPY,762.4,0.0,0,0.0,0.0,24588139528.0,-0.004647762285236889
2026-09-10T00:45:40+00:00,NASDAQ,26253.34,0.0,0,0.0,0.0,173079817044520.0,-0.0063612043141373364
2026-09-10T00:45:40+00:00,RELIANCE,1279.0,0.0,0,0.0,0.0,15542488577.0,-0.012278940458722798
2026-09-10T00:45:40+00:00,NIFTY,23431.5,0.0,0,0.0,0.0,0.0,-0.014622022607993612
2026-09-10T00:45:40+00:00,SENSEX,74764.23,0.0,0,0.0,0.0,0.0,-0.01797608914948623
2026-09-10T00:45:40+00:00,EURUSD,1.1635,0.0,0,0.0,0.0,0.0,-0.0003436721367814366
2026-09-10T00:45:40+00:00,GOLD,4438.8,0.0,0,0.0,0.0,36375966.0,-0.004909543345214762
2026-09-10T00:58:52+00:00,BTCUSDT,78182.0,1.4711845574801623e-05,0,2087.789,163227519.59800002,496430298.6682,-0.007691526628420542
2026-09-10T00:58:52+00:00,ETHUSDT,2465.6,2.691197232046624e-06,0,29247.783,72113333.7648,121996600.9568,-0.012575090108129738
2026-09-10T00:58:52+00:00,SOLUSDT,101.07,-3.7104832912833026e-05,0,291347.84,29446526.1888,103776238.1916,-0.02695677288918852
2026-09-10T00:58:52+00:00,XRPUSDT,1.3878,-3.9162225055783975e-05,0,11639259.0,16152963.640199998,51456401.5284,-0.024393673110720715
2026-09-10T00:58:52+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
2026-09-10T00:58:52+00:00,SPY,762.4,0.0,0,0.0,0.0,24588139528.0,-0.004647762285236889
2026-09-10T00:58:52+00:00,NASDAQ,26253.34,0.0,0,0.0,0.0,173079817044520.0,-0.0063612043141373364
2026-09-10T00:58:52+00:00,RELIANCE,1279.0,0.0,0,0.0,0.0,15542488577.0,-0.012278940458722798
2026-09-10T00:58:52+00:00,NIFTY,23431.5,0.0,0,0.0,0.0,0.0,-0.014622022607993612
2026-09-10T00:58:52+00:00,SENSEX,74764.23,0.0,0,0.0,0.0,0.0,-0.01797608914948623
2026-09-10T00:58:52+00:00,EURUSD,1.1636,0.0,0,0.0,0.0,0.0,-0.0002577541025861052
2026-09-10T00:58:52+00:00,GOLD,4443.3,0.0,0,0.0,0.0,39998586.6,-0.003900733068800788
2026-09-10T01:12:10+00:00,BTCUSDT,78367.0,1.4744550205928517e-05,0,2094.7658,164160511.44860002,500742975.6491,-0.0058860093110578715
2026-09-10T01:12:10+00:00,ETHUSDT,2471.8,2.6426568809167404e-06,0,29106.699,71945938.5882,123916032.8918,-0.010488390712570017
2026-09-10T01:12:10+00:00,SOLUSDT,101.37,-2.2130653964848572e-05,0,291291.81,29528250.7797,103643116.8252,-0.024538106235565738
2026-09-10T01:12:10+00:00,XRPUSDT,1.3916,-2.117066148174763e-05,0,11660116.0,16226217.4256,51715358.6572,-0.02137834036568209
2026-09-10T01:12:10+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
2026-09-10T01:12:10+00:00,SPY,762.4,0.0,0,0.0,0.0,24588139528.0,-0.004647762285236889
2026-09-10T01:12:10+00:00,NASDAQ,26253.34,0.0,0,0.0,0.0,173079817044520.0,-0.0063612043141373364
2026-09-10T01:12:10+00:00,RELIANCE,1279.0,0.0,0,0.0,0.0,15542488577.0,-0.012278940458722798
2026-09-10T01:12:10+00:00,NIFTY,23431.5,0.0,0,0.0,0.0,0.0,-0.014622022607993612
2026-09-10T01:12:10+00:00,SENSEX,74764.23,0.0,0,0.0,0.0,0.0,-0.01797608914948623
2026-09-10T01:12:10+00:00,EURUSD,1.1637,0.0,0,0.0,0.0,0.0,-0.0001718360683907738
2026-09-10T01:12:10+00:00,GOLD,4451.6,0.0,0,0.0,0.0,44916644.0,-0.0020400385589703918
2026-09-10T01:25:22+00:00,BTCUSDT,78222.0,1.4771882155761806e-05,0,2101.5144,164384659.3968,499053755.2074,-0.005783138655515607
2026-09-10T01:25:22+00:00,ETHUSDT,2466.6,2.648228037886159e-06,0,29227.556,72092689.6296,124378694.7228,-0.010033713276609402
2026-09-10T01:25:22+00:00,SOLUSDT,101.2,-2.2167829964591895e-05,0,291530.78,29502914.936000004,103495192.724,-0.02193872620083115
2026-09-10T01:25:22+00:00,XRPUSDT,1.3878,-2.1228629858769278e-05,0,11640870.0,16155199.386,51657844.8618,-0.017764880741736988
2026-09-10T01:25:22+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
2026-09-10T01:25:22+00:00,SPY,762.4,0.0,0,0.0,0.0,24588139528.0,-0.004647762285236889
2026-09-10T01:25:22+00:00,NASDAQ,26253.34,0.0,0,0.0,0.0,173079817044520.0,-0.0063612043141373364
2026-09-10T01:25:22+00:00,RELIANCE,1279.0,0.0,0,0.0,0.0,15542488577.0,-0.012278940458722798
2026-09-10T01:25:22+00:00,NIFTY,23431.5,0.0,0,0.0,0.0,0.0,-0.014622022607993612
2026-09-10T01:25:22+00:00,SENSEX,74764.23,0.0,0,0.0,0.0,0.0,-0.01797608914948623
2026-09-10T01:25:22+00:00,EURUSD,1.1637,0.0,0,0.0,0.0,0.0,-0.0001718360683907738
2026-09-10T01:25:22+00:00,GOLD,4455.7,0.0,0,0.0,0.0,51726221.3,-0.0011209003071266377
2026-09-10T01:38:39+00:00,BTCUSDT,77942.0,1.4824948884914425e-05,0,2100.2206,163695394.0052,497060833.81979996,-0.011339996955705534
2026-09-10T01:38:39+00:00,ETHUSDT,2455.9,2.6597659832444316e-06,0,29162.784,71620881.2256,123855300.4424,-0.016380967638577437
2026-09-10T01:38:39+00:00,SOLUSDT,100.57,-2.2306695758344438e-05,0,291122.1,29278149.596999995,102857795.5253,-0.02990257547988817
2026-09-10T01:38:39+00:00,XRPUSDT,1.3784,-2.1373398518572258e-05,0,11629552.0,16030174.4768,51153940.24,-0.02744655330558099
2026-09-10T01:38:39+00:00,AAPL,315.34,0.0,0,0.0,0.0,20466509181.94,-0.0027828726835749107
